Estado 	 -1.0	0.0	1.0	
1	-23.595414809494237 	 18.10476225046802 	 -20.31327061686925 	 
2	-115.6315267512553 	 -20.38407624551942 	 -43.895449515642895 	 
3	-96.78247691170759 	 -132.1278639475255 	 24.69327029752447 	 
4	19.970116235065937 	 103.48958333672289 	 60.09429294430841 	 
5	23.305181841233185 	 -927.0727300335764 	 58.92671533218995 	 
6	-78.9650863970596 	 487.66136392277167 	 -156.15178378559554 	 
7	-1.0 	 -1.0 	 -1.0 	 
