Estado 	 0.0	0.1	0.0	0.2	0.0	0.4	0.0	0.8	0.0	1.0	0.0	0.0	0.1	0.0	0.2	0.0	0.4	0.0	0.8	0.0	1.0	0.0	
1	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
2	-0.009656608459039798 	 -40.89105210999395 	 -5.0322163418394235 	 -0.00888390034174071 	 -145.65351814376004 	 -0.005137859113077469 	 -21.39982666780988 	 -0.005236675770885698 	 -8.787402176059296E-4 	 0.011958074665868087 	 0.0144788866879974 	 
3	-21.366257655970788 	 -0.059509175693742984 	 -0.08308271990508688 	 -0.05817061528649512 	 -0.086012575832007 	 -0.08195298180180997 	 -0.04456001104467358 	 -0.05865837023822927 	 -0.025458241988642702 	 -0.044363622646490915 	 -0.01671791788299828 	 
4	-0.4127419101475309 	 -108.85753053502505 	 -0.60304661728967 	 -0.6754089022771333 	 -0.38974431097876033 	 -0.3772883298102425 	 -0.7533315073079057 	 -0.46392704755688363 	 -0.677057197512577 	 -0.4045118350648726 	 -0.5487456989879824 	 
5	-1.0 	 -0.8900001075864583 	 -0.7887728243363324 	 -0.6928965428428039 	 -0.5707708348370439 	 -0.8949909737916666 	 -0.8785858124218812 	 -0.8840574256962671 	 -0.7884476152796003 	 -0.6960837257193787 	 -0.7752693137063259 	 
6	-0.8788392833512342 	 -0.6987988452799683 	 -0.7822006556424885 	 -0.8788398966304009 	 -1.0 	 -0.620460192164392 	 -0.7752149212838855 	 -0.6408557564163155 	 -0.8816860892324262 	 -0.7907925877740928 	 -0.8772890215387342 	 
7	-0.6367545880606913 	 -1.0 	 -0.5058274037637647 	 -0.7668841104662403 	 -1.0 	 -0.6830894203887932 	 -0.8779068981293977 	 -0.6128715525132881 	 -0.6982766200884888 	 -0.7763245430006193 	 -0.8932199166666667 	 
8	-1.0 	 -0.7087035457505038 	 -0.7091849709518203 	 -0.7965942414715214 	 -0.885840054006313 	 -1.0 	 -150.88189165955876 	 -108.99478809692542 	 -1.0 	 -1.0 	 -1.0 	 
9	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
10	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
11	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
